Close,High,Low,Open,Volume,Return,SMA_10,SMA_50,Volatility,Action,RTG
308.904052734375,309.19026937092656,306.80817379233406,307.71300494507875,57308300,-0.004813815156628329,-1.1706280787360328,-1.333808836683818,-0.6890931485346465,2,-4.220111294344395
309.82733154296875,310.0119719811735,307.41753855083357,309.3564462990686,44282100,0.14858942854692375,-1.149159244507166,-1.3224759325753082,-0.7471986239474104,2,-3.511409069550081
307.2697448730469,311.6461421704279,306.54036880387395,311.0090722127674,69601100,-0.6110007621338379,-1.1289420852412748,-1.3125324167472388,-0.7408944309253181,2,-2.5205674208752775
311.5538330078125,312.32939037175544,309.67956233416606,309.7072598051472,53774400,0.8885737339295269,-1.1075255382055913,-1.3018511472960608,-0.702435312343868,2,-0.4530739291107102
310.9906005859375,312.30167990291056,310.06731402303166,310.7874764150394,41816100,-0.17545941287447586,-1.0851528824945527,-1.2928018500656289,-0.7087404432706605,2,-0.07742582386281449
310.9998474121094,311.53536940593125,309.8734366603985,310.60284094610125,47260400,-0.05132076146318708,-1.0672130890548466,-1.283465121733566,-0.7064614328346149,2,0.029279746291448153
311.98779296875,312.3847994629521,311.0091113811264,312.0154904409857,35481000,0.1612758783619644,-1.0513592098724365,-1.276519594379259,-0.720953173986013,2,0.8761555994349307
312.6618347167969,313.08653872718406,310.78753558782734,312.3848317893029,38733900,0.09262483727264986,-1.0364440294538044,-1.2706568368384077,-0.720951258797923,2,0.5624913330276577
311.3599853515625,313.5573840389721,310.7967658103232,313.0403457388199,68054200,-0.33461895980923995,-1.0275435425464416,-1.2644499483241856,-0.7118543074807976,2,0.918388685032998
312.3294372558594,312.80953621709097,309.5041820857971,309.6334275776199,42207800,0.15701503712808126,-1.0206768550785525,-1.2572580087535623,-0.7991050876395126,2,0.5443084791491023
313.4373474121094,313.658927181265,311.6553828469121,311.9970225596553,55106600,0.18631053830712452,-1.0121415741051172,-1.2432804212114972,-0.8392570844054749,2,1.2692573439482862
316.613525390625,316.68737593780014,313.40971903177535,315.8748790364872,48588700,0.6312466841672937,-0.999364537678512,-1.2293529806362884,-0.8225330225409042,2,1.8728775911179303
317.7214050292969,317.804497448592,316.01331905096947,317.176669274047,38463400,0.18306146515903637,-0.9796861663362276,-1.2159916305688538,-0.8700235255298373,2,0.8249696261688
320.90673828125,321.1744711148294,317.76756939870836,318.3123051250386,50790200,0.623962741084179,-0.96207652917348,-1.2034769043162103,-0.889312571949981,2,-0.2244404284172552
321.60845947265625,323.0580264245903,319.9465546023267,321.7746725008695,58034100,0.09439535248062854,-0.9420852390904516,-1.1902476700083124,-0.9167800420015136,2,-0.6173143708354704
323.6857604980469,323.8150341294469,321.44218112275126,322.6332285667158,48588900,0.38302523023078,-0.9182002194104204,-1.1762774516101628,-0.9228205027797457,2,-1.2276480263708045
